Year,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),Tariffs on Imports (US$ Thousand),Trade Deficit (US$ Thousand)
2014,Plastic or Rubber,5978684.76,21179637.98,4.83,4.36,1.07,0.15,3.18,3.51,3.9,375.0,77.07,22.93,0.0,0.0,14.0,0.0,0.0,20817338.19,306824.27,3.51,3.9,375.0,77.07,22.93,0.0,0.0,14.0,0.0,0.0,20817338.19,306824.27,16043922.543033,15200953.22
2014,Raw materials,33520671.78,4870406.17,27.1,1.0,0.86,-1.21,-0.48,1.76,1.27,514.0,22.18,51.75,0.0,26.07,350.0,0.0,0.0,1656004.49,975533.3,1.76,1.27,514.0,22.18,51.75,0.0,26.07,350.0,0.0,0.0,1656004.49,975533.3,367301.795882,-28650265.61
2014,Stone and Glass,1770521.55,10451171.13,1.43,2.15,0.45,35.98,4.87,3.39,5.12,390.0,63.59,34.62,0.0,1.79,38.0,0.0,0.0,9031658.47,1419512.66,3.39,5.12,390.0,63.59,34.62,0.0,1.79,38.0,0.0,0.0,9031658.47,1419512.66,5743231.621073001,8680649.58
2014,Textiles and Clothing,2280786.9,43036931.73,1.84,8.85,0.86,-5.62,-18.66,8.96,11.02,1516.0,82.72,12.07,0.86,4.35,32.0,0.0,13204.76,42455157.44,541583.31,8.96,11.02,1516.0,82.72,12.07,0.86,4.35,32.0,0.0,13204.76,42455157.44,541583.31,35118906.234368,40756144.83
2014,Transportation,13392396.19,13686650.83,10.83,2.81,3.02,9.76,10.28,2.24,1.71,217.0,49.77,50.23,0.0,0.0,25.0,0.0,0.0,11787991.71,1898659.12,2.24,1.71,217.0,49.77,50.23,0.0,0.0,25.0,0.0,0.0,11787991.71,1898659.12,5866883.474067001,294254.6400000006
2014,Vegetable,17357424.9,1620148.63,14.03,0.33,3.34,3.07,8.59,2.62,2.01,441.0,29.25,26.08,0.0,44.67,30.07,0.0,0.0,1243599.0,365886.19,2.62,2.01,441.0,29.25,26.08,0.0,44.67,30.07,0.0,0.0,1243599.0,365886.19,363752.70749999996,-15737276.27
2014,Wood,7016586.41,9613784.11,5.67,1.98,2.13,4.94,1.2,0.73,1.53,486.0,19.96,79.01,0.0,1.03,18.0,0.0,0.0,4326817.36,5180615.45,0.73,1.53,486.0,19.96,79.01,0.0,1.03,18.0,0.0,0.0,4326817.36,5180615.45,863632.7450560001,2597197.6999999993
2015,All Products,116071708.83,504028116.96,100.0,100.0,1.0,-7.41,-3.62,3.6,2.89,9481.0,55.12,36.33,2.15,6.4,350.0,0.0,4275314.4,254122389.96,244300811.02,3.6,2.89,9481.0,55.12,36.33,2.15,6.4,350.0,0.0,4275314.4,254122389.96,244300811.02,140072261.345952,387956408.13
2015,Animal,1913593.37,2497544.93,1.65,0.5,1.31,-7.14,-16.6,0.64,0.14,167.0,17.37,77.25,1.2,4.19,15.0,0.0,5543.5,236401.03,2261143.89,0.64,0.14,167.0,17.37,77.25,1.2,4.19,15.0,0.0,5543.5,236401.03,2261143.89,41062.858911,583951.56
2015,Capital goods,33143666.27,230542703.14,28.55,45.74,0.98,-2.05,-1.79,1.51,0.56,1515.0,46.2,52.74,0.46,0.59,25.0,0.0,62632.34,65237040.57,163806123.81,1.51,0.56,1515.0,46.2,52.74,0.46,0.59,25.0,0.0,62632.34,65237040.57,163806123.81,30139512.74334,197399036.86999997
2015,Chemicals,9719090.02,14306782.0,8.37,2.84,1.35,-5.25,-0.98,2.92,2.6,1574.0,69.57,29.61,0.0,0.83,6.5,0.0,0.0,9095487.92,5280338.99,2.92,2.6,1574.0,69.57,29.61,0.0,0.83,6.5,0.0,0.0,9095487.92,5280338.99,6327730.945944,4587691.98
2015,Consumer goods,20065941.71,226431599.95,17.29,44.92,1.42,-6.5,1.4,4.84,5.44,3344.0,60.86,26.29,4.19,8.67,350.0,0.0,2592384.66,162450185.5,57707289.49,4.84,5.44,3344.0,60.86,26.29,4.19,8.67,350.0,0.0,2592384.66,162450185.5,57707289.49,98867182.8953,206365658.23999998
2015,Food Products,3182351.34,2902759.4,2.74,0.58,2.03,8.78,7.22,7.63,5.93,622.0,44.53,20.58,4.02,30.87,350.0,0.0,219993.54,2303685.7,599073.7,7.63,5.93,622.0,44.53,20.58,4.02,30.87,350.0,0.0,219993.54,2303685.7,599073.7,1025831.2422100002,-279591.93999999994
2015,Footwear,92565.74,21882833.04,0.08,4.34,0.42,7.96,11.37,7.61,13.03,197.0,69.04,17.77,3.05,10.15,48.76,0.0,1333744.46,20224685.01,1658148.03,7.61,13.03,197.0,69.04,17.77,3.05,10.15,48.76,0.0,1333744.46,20224685.01,1658148.03,13963122.530904,21790267.3
2015,Fuels,2217885.28,504639.37,1.91,0.1,0.15,-20.82,4.7,0.96,4.24,55.0,9.09,49.09,32.73,9.09,17.19,0.0,315884.62,318135.72,186503.65,0.96,4.24,55.0,9.09,49.09,32.73,9.09,17.19,0.0,315884.62,318135.72,186503.65,28918.536947999997,-1713245.9099999997
2015,Hides and Skins,1631886.95,9279350.47,1.41,1.84,1.7,-2.11,-4.31,3.85,8.6,205.0,81.46,18.05,0.0,0.49,20.0,0.0,0.0,9244738.53,34611.94,3.85,8.6,205.0,81.46,18.05,0.0,0.49,20.0,0.0,0.0,9244738.53,34611.94,7530764.006537999,7647463.5200000005
2015,Intermediate goods,18742218.33,36755832.71,16.15,7.29,0.88,2.11,4.64,4.05,2.61,3632.0,59.31,35.88,0.94,3.88,350.0,0.0,337545.03,20261027.62,14971812.26,4.05,2.61,3632.0,59.31,35.88,0.94,3.88,350.0,0.0,337545.03,20261027.62,14971812.26,12016815.481422001,18013614.380000003
2015,Mach and Elec,23529086.95,242888053.98,20.27,48.19,0.66,-1.52,-4.2,1.47,0.73,1329.0,47.63,51.99,0.3,0.08,15.0,0.0,2561.73,76766853.93,166271457.49,1.47,0.73,1329.0,47.63,51.99,0.3,0.08,15.0,0.0,2561.73,76766853.93,166271457.49,36564052.526859,219358967.03
2015,Metals,5961490.73,26661032.5,5.14,5.29,0.75,-7.35,-9.64,1.68,2.44,951.0,41.22,53.73,3.15,1.89,15.0,0.0,866406.14,18235990.85,8425041.65,1.68,2.44,951.0,41.22,53.73,3.15,1.89,15.0,0.0,866406.14,18235990.85,8425041.65,7516875.428370001,20699541.77
2015,Minerals,1202813.45,541913.96,1.04,0.11,0.21,-16.1,-8.52,0.29,0.14,94.0,6.38,88.3,0.0,5.32,13.85,0.0,0.0,135174.96,406739.0,0.29,0.14,94.0,6.38,88.3,0.0,5.32,13.85,0.0,0.0,135174.96,406739.0,8624.162448,-660899.49
2015,Miscellaneous,26444788.44,79192398.01,22.78,15.71,1.25,-22.52,-16.61,3.4,1.4,825.0,43.15,37.82,10.79,8.24,165.79,0.0,905850.09,24860332.94,48725569.69,3.4,1.4,825.0,43.15,37.82,10.79,8.24,165.79,0.0,905850.09,24860332.94,48725569.69,10727233.66361,52747609.57000001
2015,Plastic or Rubber,5613861.43,20245126.69,4.84,4.02,1.06,-7.2,-4.05,3.55,3.93,372.0,77.42,22.58,0.0,0.0,14.0,0.0,0.0,19934536.56,259268.22,3.55,3.93,372.0,77.42,22.58,0.0,0.0,14.0,0.0,0.0,19934536.56,259268.22,15433318.204751998,14631265.260000002
2015,Raw materials,27725107.21,4693065.19,23.89,0.93,0.95,-16.67,-9.01,1.6,1.28,515.0,21.55,51.84,1.36,25.24,350.0,0.0,174.92,1772558.97,926830.22,1.6,1.28,515.0,21.55,51.84,1.36,25.24,350.0,0.0,174.92,1772558.97,926830.22,381986.458035,-23032042.02
2015,Stone and Glass,1288263.5,10747836.53,1.11,2.13,0.77,42.83,94.59,3.36,5.29,390.0,63.59,34.62,0.0,1.79,38.0,0.0,0.0,9382632.96,1365203.57,3.36,5.29,390.0,63.59,34.62,0.0,1.79,38.0,0.0,0.0,9382632.96,1365203.57,5966416.299264001,9459573.03
2015,Textiles and Clothing,1766525.44,44601796.97,1.52,8.85,0.69,-5.18,-11.41,8.91,11.06,1544.0,80.96,12.69,1.42,4.92,32.0,0.0,62455.93,43951476.74,595250.72,8.91,11.06,1544.0,80.96,12.69,1.42,4.92,32.0,0.0,62455.93,43951476.74,595250.72,35583115.568704,42835271.53
2015,Transportation,10959808.37,15658478.28,9.44,3.11,3.4,-10.0,-0.6,2.42,1.64,223.0,49.78,50.22,0.0,0.0,25.0,0.0,0.0,13368432.98,2290045.3,2.42,1.64,223.0,49.78,50.22,0.0,0.0,25.0,0.0,0.0,13368432.98,2290045.3,6654805.9374440005,4698669.91
2015,Vegetable,14122180.42,1761989.32,12.17,0.35,2.72,-2.47,-8.46,2.65,2.03,448.0,30.36,25.67,1.56,42.41,29.8,0.0,174.92,1411445.22,336627.03,2.65,2.03,448.0,30.36,25.67,1.56,42.41,29.8,0.0,174.92,1411445.22,336627.03,428514.76879199996,-12360191.1
2015,Wood,6425517.4,10355581.52,5.54,2.05,1.94,-3.68,-4.26,0.73,1.53,485.0,20.0,78.97,0.21,0.82,18.0,0.0,562699.47,4652378.89,5605788.16,0.73,1.53,485.0,20.0,78.97,0.21,0.82,18.0,0.0,562699.47,4652378.89,5605788.16,930475.7779999999,3930064.119999999
2016,All Products,115594770.32,481310448.0,100.0,100.0,1.0,-2.77,-4.67,3.6,2.82,9453.0,55.21,36.45,2.11,6.23,350.0,0.0,4264860.84,241400402.53,234406259.75,3.6,2.82,9453.0,55.21,36.45,2.11,6.23,350.0,0.0,4264860.84,241400402.53,234406259.75,133277162.23681301,365715677.68
2016,Animal,2059937.15,2387122.73,1.78,0.5,1.51,11.3,17.04,1.06,0.14,182.0,18.68,71.98,1.65,7.69,121.7,0.0,6153.72,220020.83,2167101.91,1.06,0.14,182.0,18.68,71.98,1.65,7.69,121.7,0.0,6153.72,220020.83,2167101.91,41099.891043999996,327185.5800000001
2016,Capital goods,32770264.77,220523875.99,28.35,45.82,0.93,-2.19,-6.59,1.54,0.57,1510.0,46.29,52.65,0.46,0.6,25.0,0.0,60526.37,63033518.36,156016007.43,1.54,0.57,1510.0,46.29,52.65,0.46,0.6,25.0,0.0,60526.37,63033518.36,156016007.43,29178215.648844,187753611.22
2016,Chemicals,9625170.88,13571909.46,8.33,2.82,1.42,-1.53,-0.9,2.95,2.58,1590.0,69.62,29.56,0.0,0.82,6.5,0.0,0.0,8546303.45,5102124.11,2.95,2.58,1590.0,69.62,29.56,0.0,0.82,6.5,0.0,0.0,8546303.45,5102124.11,5949936.46189,3946738.58
2016,Consumer goods,19674750.79,217507102.76,17.02,45.19,1.53,-0.85,0.9,4.86,5.21,3310.0,61.18,26.47,4.11,8.25,350.0,0.0,2656493.03,153514699.24,58772953.95,4.86,5.21,3310.0,61.18,26.47,4.11,8.25,350.0,0.0,2656493.03,153514699.24,58772953.95,93920292.99503201,197832351.97
2016,Food Products,2157707.34,2931708.82,1.87,0.61,1.58,-1.63,-15.08,6.97,5.9,596.0,44.13,21.48,4.53,29.87,350.0,0.0,218866.6,2300351.8,631357.02,6.97,5.9,596.0,44.13,21.48,4.53,29.87,350.0,0.0,218866.6,2300351.8,631357.02,1015145.24934,774001.48
2016,Footwear,102282.66,19131772.87,0.09,3.97,0.44,4.25,4.93,7.61,12.95,197.0,69.04,17.77,3.05,10.15,48.47,0.0,1248678.68,17567110.59,1564662.27,7.61,12.95,197.0,69.04,17.77,3.05,10.15,48.47,0.0,1248678.68,17567110.59,1564662.27,12128333.151336,19029490.21
2016,Fuels,2570400.44,654973.2,2.22,0.14,0.16,-5.72,-4.9,0.64,4.86,49.0,6.12,61.22,24.49,8.16,18.29,0.0,462200.58,463908.83,191064.37,0.64,4.86,49.0,6.12,61.22,24.49,8.16,18.29,0.0,462200.58,463908.83,191064.37,28391.220396000004,-1915427.24
2016,Hides and Skins,1303660.87,7922427.09,1.13,1.65,1.64,-9.08,-12.3,3.97,8.73,201.0,83.08,16.42,0.0,0.5,20.0,0.0,0.0,7891988.22,30438.87,3.97,8.73,201.0,83.08,16.42,0.0,0.5,20.0,0.0,0.0,7891988.22,30438.87,6556663.813176,6618766.22
2016,Intermediate goods,19074927.34,33534767.47,16.5,6.97,0.87,-4.87,-6.88,4.06,2.69,3658.0,59.19,35.95,0.93,3.94,350.0,0.0,316775.05,18857937.27,13252026.34,4.06,2.69,3658.0,59.19,35.95,0.93,3.94,350.0,0.0,316775.05,18857937.27,13252026.34,11162013.070113,14459840.129999999
2016,Mach and Elec,21936308.83,231502016.59,18.98,48.1,0.61,-2.3,-8.04,1.47,0.73,1324.0,47.73,51.89,0.3,0.08,15.0,0.0,8615.83,73270062.88,158474409.51,1.47,0.73,1324.0,47.73,51.89,0.3,0.08,15.0,0.0,8615.83,73270062.88,158474409.51,34971801.012623996,209565707.76
2016,Metals,5239570.66,24784662.86,4.53,5.15,0.69,-4.84,-10.68,1.68,2.55,948.0,41.14,54.01,3.06,1.79,15.0,0.0,811499.47,17849198.09,6935464.76,1.68,2.55,948.0,41.14,54.01,3.06,1.79,15.0,0.0,811499.47,17849198.09,6935464.76,7343160.094226,19545092.2
2016,Minerals,1186571.53,462577.14,1.03,0.1,0.17,-0.02,-12.0,0.33,0.11,90.0,6.67,86.67,0.0,6.67,15.44,0.0,0.0,102550.92,360026.22,0.33,0.11,90.0,6.67,86.67,0.0,6.67,15.44,0.0,0.0,102550.92,360026.22,6840.146363999999,-723994.39
2016,Miscellaneous,11756192.15,79134700.52,10.17,16.44,1.33,-0.22,1.05,3.48,1.41,822.0,43.19,37.71,10.83,8.27,139.86,0.0,877645.12,24932546.22,48621149.01,3.48,1.41,822.0,43.19,37.71,10.83,8.27,139.86,0.0,877645.12,24932546.22,48621149.01,10768366.712417997,67378508.36999999
2016,Plastic or Rubber,5596987.0,19446245.8,4.84,4.04,1.13,-3.13,-1.92,3.52,3.99,371.0,77.09,22.91,0.0,0.0,14.0,0.0,0.0,19150454.47,231472.11,3.52,3.99,371.0,77.09,22.91,0.0,0.0,14.0,0.0,0.0,19150454.47,231472.11,14763085.350923,13849258.8
2016,Raw materials,28474513.38,4240916.07,24.63,0.88,0.97,-3.59,-4.08,1.6,1.33,509.0,21.61,52.26,1.18,24.95,350.0,0.0,205.75,1643337.47,837346.08,1.6,1.33,509.0,21.61,52.26,1.18,24.95,350.0,0.0,205.75,1643337.47,837346.08,355125.22726699995,-24233597.31
2016,Stone and Glass,1288496.86,10435968.84,1.11,2.17,0.53,-8.36,-25.41,3.35,5.27,390.0,63.59,34.62,0.0,1.79,38.0,0.0,0.0,9070814.11,1365154.72,3.35,5.27,390.0,63.59,34.62,0.0,1.79,38.0,0.0,0.0,9070814.11,1365154.72,5768130.692549,9147471.98
2016,Textiles and Clothing,1382714.9,41243182.43,1.2,8.57,0.53,-6.38,-19.67,8.92,11.01,1543.0,80.69,12.9,1.43,4.99,32.0,0.0,56088.24,40610537.86,570848.34,8.92,11.01,1543.0,80.69,12.9,1.43,4.99,32.0,0.0,56088.24,40610537.86,570848.34,32768642.999234,39860467.53
2016,Transportation,25736243.63,15657350.63,22.26,3.25,3.3,-0.31,-3.67,2.72,1.67,224.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,13526318.88,2131031.75,2.72,1.67,224.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,13526318.88,2131031.75,6763159.44,-10078892.999999998
2016,Vegetable,16862682.12,1730754.56,14.59,0.36,3.18,-4.87,0.94,2.69,2.12,443.0,31.15,27.09,1.35,40.41,29.8,0.0,205.75,1409743.44,306365.74,2.69,2.12,443.0,31.15,27.09,1.35,40.41,29.8,0.0,205.75,1409743.44,306365.74,439135.08155999996,-15131927.56
2016,Wood,6789843.31,10313074.48,5.87,2.14,2.04,-0.01,0.36,0.73,1.48,483.0,20.08,78.88,0.21,0.83,18.0,0.0,574906.84,4488491.93,5723589.03,0.73,1.48,483.0,20.08,78.88,0.21,0.83,18.0,0.0,574906.84,4488491.93,5723589.03,901289.1795439998,3523231.170000001
2017,All Products,129797515.35,525764714.47,100.0,100.0,1.0,7.76,6.91,4.07,2.65,9374.0,54.44,37.23,1.66,6.67,3000.0,0.0,1570655.79,243078969.88,264902694.34,4.07,2.65,9374.0,54.44,37.23,1.66,6.67,3000.0,0.0,1570655.79,243078969.88,264902694.34,132332191.20267199,395967199.12
2017,Animal,2411134.73,2483972.45,1.86,0.47,1.56,2.53,3.29,0.84,0.17,164.0,17.07,73.78,0.0,9.15,36.64,0.0,0.0,274126.47,2082229.05,0.84,0.17,164.0,17.07,73.78,0.0,9.15,36.64,0.0,0.0,274126.47,2082229.05,46793.38842899999,72837.7200000002
2017,Capital goods,34642507.1,251887417.76,26.69,47.91,0.93,5.26,4.38,1.2,0.41,1521.0,41.49,57.59,0.26,0.66,25.0,0.0,34276.29,66115696.39,177597986.51,1.2,0.41,1521.0,41.49,57.59,0.26,0.66,25.0,0.0,34276.29,66115696.39,177597986.51,27431402.432211004,217244910.66
2017,Chemicals,11129861.44,15713760.82,8.57,2.99,1.37,9.88,6.81,2.62,2.39,1519.0,69.26,29.89,0.0,0.86,6.06,0.0,0.0,9549138.3,5318490.68,2.62,2.39,1519.0,69.26,29.89,0.0,0.86,6.06,0.0,0.0,9549138.3,5318490.68,6613733.186580001,4583899.380000001
2017,Consumer goods,23974500.15,226469653.36,18.47,43.07,1.49,8.89,6.41,6.86,5.25,3353.0,61.17,26.63,3.37,8.83,3000.0,0.0,1328851.27,151160000.0,66308721.71,6.86,5.25,3353.0,61.17,26.63,3.37,8.83,3000.0,0.0,1328851.27,151160000.0,66308721.71,92464572.0,202495153.21
2017,Food Products,1475453.05,3264094.62,1.14,0.62,0.96,8.57,-15.78,26.97,33.26,613.0,44.21,21.04,4.24,30.51,3000.0,0.0,231577.22,2487297.16,665014.13,26.97,33.26,613.0,44.21,21.04,4.24,30.51,3000.0,0.0,231577.22,2487297.16,665014.13,1099634.074436,1788641.57
2017,Footwear,121440.23,18765970.55,0.09,3.57,0.35,8.65,-3.73,7.41,12.72,197.0,69.04,17.77,1.52,11.68,48.33,0.0,22447.41,17218834.56,1551460.42,7.41,12.72,197.0,69.04,17.77,1.52,11.68,48.33,0.0,22447.41,17218834.56,1551460.42,11887883.380223999,18644530.32
2017,Fuels,8497555.7,674670.46,6.55,0.13,0.35,18.91,74.13,0.19,0.04,31.0,0.0,83.87,6.45,9.68,19.31,0.0,31.96,513271.49,167281.86,0.19,0.04,31.0,0.0,83.87,6.45,9.68,19.31,0.0,31.96,513271.49,167281.86,0.0,-7822885.239999999
2017,Hides and Skins,1268120.04,7819571.59,0.98,1.49,1.58,1.8,-1.08,3.91,10.01,198.0,84.34,15.15,0.0,0.51,20.0,0.0,0.0,7794278.22,30536.8,3.91,10.01,198.0,84.34,15.15,0.0,0.51,20.0,0.0,0.0,7794278.22,30536.8,6573694.250748,6551451.55
2017,Intermediate goods,22451130.37,35792219.31,17.3,6.81,0.99,5.22,10.86,3.84,2.46,3550.0,59.27,35.89,0.7,4.14,175.64,0.0,171858.25,19528866.26,13513829.58,3.84,2.46,3550.0,59.27,35.89,0.7,4.14,175.64,0.0,171858.25,19528866.26,13513829.58,11574759.032302001,13341088.940000001
2017,Mach and Elec,22964757.84,261820918.28,17.69,49.8,0.62,5.98,5.95,1.21,0.53,1333.0,43.59,56.34,0.0,0.08,15.0,0.0,0.0,72927599.03,183079103.51,1.21,0.53,1333.0,43.59,56.34,0.0,0.08,15.0,0.0,0.0,72927599.03,183079103.51,31789140.417177003,238856160.44
2017,Metals,6033171.73,27048003.44,4.65,5.14,0.68,10.01,9.1,1.6,2.35,916.0,42.47,52.51,2.62,2.4,15.0,0.0,743018.51,19567582.58,7487127.04,1.6,2.35,916.0,42.47,52.51,2.62,2.4,15.0,0.0,743018.51,19567582.58,7487127.04,8310352.321725999,21014831.71
2017,Minerals,1432890.61,562953.38,1.1,0.11,0.16,15.75,12.25,0.31,0.11,97.0,6.19,87.63,0.0,6.19,18.64,0.0,0.0,127986.34,410321.82,0.31,0.11,97.0,6.19,87.63,0.0,6.19,18.64,0.0,0.0,127986.34,410321.82,7922.354446,-869937.2300000001
2017,Miscellaneous,12682861.26,85417003.89,9.77,16.25,1.37,2.51,3.21,3.2,1.18,827.0,37.12,44.14,9.79,8.95,175.64,0.0,558846.37,25569985.11,53248100.07,3.2,1.18,827.0,37.12,44.14,9.79,8.95,175.64,0.0,558846.37,25569985.11,53248100.07,9491578.472832,72734142.63
2017,Plastic or Rubber,6410593.82,21354816.78,4.94,4.06,1.11,8.31,6.73,3.28,3.75,364.0,77.75,22.25,0.0,0.0,14.0,0.0,0.0,20040609.15,181817.64,3.28,3.75,364.0,77.75,22.25,0.0,0.0,14.0,0.0,0.0,20040609.15,181817.64,15581573.614124998,14944222.96
2017,Raw materials,30236943.42,4479284.89,23.3,0.85,0.88,14.39,7.8,1.53,1.28,495.0,21.21,51.72,0.4,26.67,350.0,0.0,31.96,1792141.97,886845.11,1.53,1.28,495.0,21.21,51.72,0.4,26.67,350.0,0.0,31.96,1792141.97,886845.11,380113.311837,-25757658.53
2017,Stone and Glass,1989775.97,10898037.12,1.53,2.07,1.04,-7.83,28.12,3.06,4.63,379.0,63.59,34.56,0.0,1.85,38.0,0.0,0.0,8668391.1,1699974.41,3.06,4.63,379.0,63.59,34.56,0.0,1.85,38.0,0.0,0.0,8668391.1,1699974.41,5512229.90049,8908261.149999999
2017,Textiles and Clothing,1809243.26,40849010.19,1.39,7.77,0.71,4.7,20.0,8.59,10.61,1610.0,81.37,12.42,1.12,5.09,32.0,0.0,14049.19,40169356.87,567450.37,8.59,10.61,1610.0,81.37,12.42,1.12,5.09,32.0,0.0,14049.19,40169356.87,567450.37,32685805.685119003,39039766.93
2017,Transportation,29192878.18,16808524.64,22.49,3.2,3.25,4.98,3.38,2.21,1.45,219.0,50.23,49.77,0.0,0.0,25.0,0.0,0.0,14452592.87,2166080.73,2.21,1.45,219.0,50.23,49.77,0.0,0.0,25.0,0.0,0.0,14452592.87,2166080.73,7259537.398600999,-12384353.54
2017,Vegetable,14884010.52,1643410.98,11.47,0.31,2.88,6.82,0.9,2.55,2.18,452.0,30.97,27.21,0.44,41.37,29.0,0.0,685.13,1388577.03,265948.2,2.55,2.18,452.0,30.97,27.21,0.44,41.37,29.0,0.0,685.13,1388577.03,265948.2,430042.306191,-13240599.54
2017,Wood,7493766.96,10639995.3,5.77,2.02,2.0,9.8,7.83,0.62,0.75,455.0,18.02,81.1,0.0,0.88,18.0,0.0,0.0,2329343.62,5981757.61,0.62,0.75,455.0,18.02,81.1,0.0,0.88,18.0,0.0,0.0,2329343.62,5981757.61,419747.720324,3146228.340000001
2018,All Products,120147865.72,563203119.54,100.0,100.0,1.0,7.57,0.51,4.23,2.77,9449.0,54.22,37.4,1.64,6.74,3000.0,0.0,1790572.04,267012828.98,275880105.15,4.23,2.77,9449.0,54.22,37.4,1.64,6.74,3000.0,0.0,1790572.04,267012828.98,275880105.15,144774355.872956,443055253.81999993
2018,Animal,2041927.04,2589619.37,1.7,0.46,1.04,11.14,-15.32,0.85,0.18,177.0,16.38,66.67,2.26,14.69,106.76,0.0,3.52,322455.72,2120472.71,0.85,0.18,177.0,16.38,66.67,2.26,14.69,106.76,0.0,3.52,322455.72,2120472.71,52818.246935999996,547692.3300000001
2018,Capital goods,37607898.83,266561599.15,31.3,47.33,1.06,6.92,6.41,1.32,0.48,1519.0,41.34,57.74,0.26,0.66,25.0,0.0,35945.61,74119644.3,182863826.58,1.32,0.48,1519.0,41.34,57.74,0.26,0.66,25.0,0.0,35945.61,74119644.3,182863826.58,30641060.95362,228953700.32
2018,Chemicals,12260902.89,18970569.99,10.2,3.37,1.54,8.4,7.37,2.87,2.77,1535.0,69.06,30.1,0.0,0.85,6.5,0.0,0.0,11754996.69,5843936.62,2.87,2.77,1535.0,69.06,30.1,0.0,0.85,6.5,0.0,0.0,11754996.69,5843936.62,8118000.714113999,6709667.099999998
2018,Consumer goods,20624530.56,243324826.86,17.17,43.2,1.44,7.9,-0.95,7.1,5.4,3379.0,60.91,26.69,3.37,9.03,3000.0,0.0,1513563.91,163436687.97,69518339.3,7.1,5.4,3379.0,60.91,26.69,3.37,9.03,3000.0,0.0,1513563.91,163436687.97,69518339.3,99549286.642527,222700296.3
2018,Food Products,1599625.23,3704377.85,1.33,0.66,1.23,9.12,15.13,27.15,31.16,606.0,44.22,21.95,4.13,29.7,3000.0,0.0,321466.86,2832963.4,755835.3,27.15,31.16,606.0,44.22,21.95,4.13,29.7,3000.0,0.0,321466.86,2832963.4,755835.3,1252736.41548,2104752.62
2018,Footwear,166715.6,18900913.92,0.14,3.36,0.48,12.63,23.07,7.62,12.93,197.0,69.04,17.77,1.52,11.68,49.14,0.0,21057.2,17277575.9,1623338.02,7.62,12.93,197.0,69.04,17.77,1.52,11.68,49.14,0.0,21057.2,17277575.9,1623338.02,11928438.40136,18734198.32
2018,Fuels,8450679.01,766465.02,7.03,0.14,0.41,17.94,20.3,0.19,0.01,29.0,0.0,89.66,0.0,10.34,18.93,0.0,0.0,525158.44,241306.58,0.19,0.01,29.0,0.0,89.66,0.0,10.34,18.93,0.0,0.0,525158.44,241306.58,0.0,-7684213.99
2018,Hides and Skins,910148.1,7913018.77,0.76,1.41,1.46,-2.07,-11.86,4.13,10.63,211.0,83.41,16.11,0.0,0.47,20.0,0.0,0.0,7884468.48,28550.29,4.13,10.63,211.0,83.41,16.11,0.0,0.47,20.0,0.0,0.0,7884468.48,28550.29,6576435.159168,7002870.67
2018,Intermediate goods,23269307.52,40923296.13,19.37,7.27,1.03,6.55,1.88,4.03,2.66,3573.0,59.14,36.19,0.7,3.97,132.52,0.0,193357.09,22120771.68,14915238.41,4.03,2.66,3573.0,59.14,36.19,0.7,3.97,132.52,0.0,193357.09,22120771.68,14915238.41,13082224.371552,17653988.610000003
2018,Mach and Elec,24038140.97,275046547.67,20.01,48.84,0.67,7.11,4.65,1.38,0.62,1337.0,43.46,56.47,0.0,0.07,15.0,0.0,0.0,81503347.94,187207096.25,1.38,0.62,1337.0,43.46,56.47,0.0,0.07,15.0,0.0,0.0,81503347.94,187207096.25,35421355.014724,251008406.70000002
2018,Metals,4820483.8,29896194.21,4.01,5.31,0.73,5.58,2.12,1.73,2.57,940.0,41.6,53.51,2.45,2.45,15.0,0.0,932319.82,21593247.05,8302947.16,1.73,2.57,940.0,41.6,53.51,2.45,2.45,15.0,0.0,932319.82,21593247.05,8302947.16,8982790.7728,25075710.41
2018,Minerals,1090122.65,678217.45,0.91,0.12,0.14,4.08,-11.14,0.31,0.08,93.0,6.45,87.1,0.0,6.45,31.88,0.0,0.0,102242.07,544504.88,0.31,0.08,93.0,6.45,87.1,0.0,6.45,31.88,0.0,0.0,102242.07,544504.88,6594.613515000001,-411905.19999999995
